Daily	Met File BIOCON 1982 - mid2005

&ENVIRON				
CA = 360
/				

&LATLONG				
LATHEM	=	'N'		
LAT	=	45	0	0
LONHEM	=	'W'		
LONG	=	93	0	0
tzlong = 120
/				


&FORMAT				
DAYORHR	=	0		
7429	3	9	0	9.672803347	1.533333333
7430	1	17	0	25.49372385	1.6
7431	4	12	2.54	5.066108787	1.666666667
7432	5	10	0	8.540585774	1.733333333
7433	1	18	1.27	19.03933054	1.8
7434	6	18	0	27.09288703	1.866666667
7435	10	25	0	17.97238494	1.933333333
7436	7	15	0	25.45104603	2
7437	0	14	0	28.66443515	2.066666667
7438	0	14	0	27.29121339	2.133333333
7439	-1	14	0	28.78995816	2.2
7440	-3	17	0	29.44769874	2.266666667
7441	0	20	0	29.83179916	2.333333333
7442	9	24	0	17.08619247	2.4
7443	8	19	0	21.47698745	2.466666667
7444	4	15	0	26.44016736	2.533333333
7445	7	18	0.25	17.85188285	2.6
7446	6	20	10.67	14.33723849	2.666666667
7447	7	27	0	25.63933054	2.733333333
7448	12	24	0.76	12.27364017	2.8
7449	10	30	0.03	28.16987448	2.866666667
7450	13	32	0	27.52970711	2.933333333
7451	14	30	0	27.34393305	3
7452	14	28	0	28.91548117	3
7453	8	21	5.08	14.13640167	3
7454	8	13	0.03	4.132217573	3
7455	6	14	2.54	5.641004184	3
7456	4	24	0	23.29958159	3
7457	10	26	7.62	27.8083682	3
7458	15	26	2.54	19.27029289	3
7459	14	24	0	9.49707113	3
7460	19	29	0	21.8209205	3
7461	18	28	13.97	13.87531381	3
7462	16	24	0	19.60669456	3
7463	13	22	1.27	22.03179916	3
7464	11	21	1.02	19.7874477	3
7465	10	25	0	22.22008368	3
7466	10	23	0.76	27.65271967	3
7467	8	25	0.76	24.5623431	3
7468	14	25	0.03	19.641841	3
7469	14	27	0	22.15732218	3
7470	20	26	26.42	9.444351464	3
7471	15	26	1.02	27.68284519	3
7472	15	20	33.02	3.391631799	3
7473	19	32	0	24.03012552	3
7474	19	28	12.7	18.46443515	3
7475	17	25	11.68	6.778242678	3
7476	19	31	7.11	22.75230126	3
7477	17	28	0	28.82259414	3
7478	15	30	0	25.47112971	3
7479	17	30	0	25.03430962	3
7480	21	33	0	27.93389121	3
7481	25	36	0	28.63682008	3
7482	23	33	0	27.86610879	3
7483	23	30	0	20.43012552	3
7484	15	30	2.29	24.92887029	3
7485	12	29	0	30.01757322	3
7486	17	28	0	25.71213389	3
7487	21	35	20.83	26.23179916	3
7488	20	31	16	19.58158996	3
7489	20	29	1.02	16.88033473	3
7490	17	31	0	26.52301255	3
7491	15	22	65.02	6.439330544	3
7492	14	25	0	25.05941423	3
7493	11	27	1.78	28.62677824	3
7494	12	28	0	21.88870293	3
7495	13	29	0	26.43514644	3
7496	16	29	0	27.47949791	3
7497	18	32	0	27.56485356	3
7498	20	34	0	27.25857741	3
7499	20	26	0	13.04686192	3
7500	16	26	0	15.65523013	3
7501	19	29	3.56	15.13807531	3
7502	21	32	22.86	21.18577406	3
7503	15	25	0	23.68619247	3
7504	9	23	0.03	26.50543933	3
7505	14	22	3.81	10.97322176	3
7506	16	27	19.05	11.48284519	3
7507	17	31	0	25.24016736	3
7508	17	28	17.78	15.83096234	3
7509	19	31	8.89	24.63012552	3
7510	17	28	0	24.30125523	3
7511	18	33	0	24.11548117	3
7512	21	32	2.54	19.12719665	3
7513	15	26	0	22.45606695	3
7514	11	25	0	28.03430962	3
7515	13	20	22.35	7.915481172	3
7516	18	25	1.27	10.27280335	3
7517	16	26	0	21.59246862	3
7518	13	22	0	19.72970711	3
7519	15	26	0	22.08953975	3
7520	17	28	0.03	23.42008368	3
7521	17	29	0.51	21.09539749	3
7522	19	26	1.78	22.73221757	3
7523	16	32	0.03	25.20753138	3
7524	16	24	4.83	13.07949791	3
7525	12	24	10.16	18.04518828	3
7526	11	28	37.08	25.16485356	3
7527	16	25	0	15.66276151	3
7528	11	26	0	20.558159	3
7529	10	21	0	19.36569038	2.983333333
7530	6	22	0	26.01589958	2.966666667
7531	8	24	0	25.20502092	2.95
7532	10	25	10.16	23.68619247	2.933333333
7533	17	26	37.08	7.041841004	2.916666667
7534	16	24	0	7.707112971	2.9
7535	15	25	0	8.19916318	2.883333333
7536	14	28	0	20.70376569	2.866666667
7537	13	28	0	22.52635983	2.85
7538	12	28	0	22.53640167	2.833333333
7539	15	27	0	20.02594142	2.816666667
7540	15	28	1.27	15.41924686	2.8
7541	18	25	0	13.00167364	2.783333333
7542	16	26	0	18.71046025	2.766666667
7543	18	28	0	20.51297071	2.75
7544	18	30	33.02	17.96485356	2.733333333
7545	14	27	0	16.57154812	2.716666667
7546	10	27	0	23.01338912	2.7
7547	11	29	0.03	22.01924686	2.683333333
7548	17	27	1.27	15.70543933	2.666666667
7549	17	29	30.48	17.91966527	2.65
7550	21	33	0	20.21171548	2.633333333
7551	19	32	0	20.34476987	2.616666667
7552	21	30	0	20.73389121	2.6
7553	12	23	30.23	20.68870293	2.583333333
7554	9	25	0.03	17.7539749	2.566666667
7555	11	27	0.03	19.09707113	2.55
7556	14	20	0.03	6.853556485	2.533333333
7557	9	21	10.67	8.151464435	2.516666667
7558	4	20	0	20.92468619	2.5
7559	10	27	0	19.98577406	2.483333333
7560	10	26	0.03	19.10460251	2.466666667
7561	16	25	0.03	12.16066946	2.45
7562	13	22	0	10.29790795	2.433333333
7563	11	22	1.02	10.25020921	2.416666667
7564	7	17	0	13.17740586	2.4
7565	2	14	0	16.9832636	2.383333333
7566	1	13	2.03	9.717991632	2.366666667
7567	-1	16	0.25	15.58242678	2.35
7568	6	12	18.29	1.724686192	2.333333333
7569	2	14	3.56	10.09456067	2.316666667
7570	-1	20	0	17.74644351	2.3
7571	5	12	3.81	3.589958159	2.283333333
7572	9	15	0.03	3.369037657	2.266666667
7573	11	28	0.25	12.05271967	2.25
7574	9	23	1.78	15.96401674	2.233333333
7575	2	9	0	5.327196653	2.216666667
7576	1	11	1.27	3.881171548	2.2
7577	4	11	52.07	2.756485356	2.183333333
7578	2	13	6.86	9.825941423	2.166666667
7579	1	7	3.56	2.89707113	2.15
7580	-2	7	0	4.674476987	2.133333333
7581	1	17	1.78	12.80334728	2.116666667
7582	-2	13	4.83	15.74309623	2.1
7583	6	16	4.57	11.82426778	2.083333333
7584	11	24	0	11.841841	2.066666667
7585	1	19	7.62	9.672803347	2.05
7586	-2	11	0	15.28117155	2.033333333
7587	-2	17	0	13.41589958	2.016666667
7588	-5	8	0	11.61589958	2
7589	-8	5	0	7.960669456	1.966666667
7590	-5	3	1.02	4.664435146	1.933333333
7591	1	6	4.06	5.146443515	1.9
7592	-3	5	0	4.49874477	1.866666667
7593	-3	0	0.76	1.212552301	1.833333333
7594	-1	2	6.6	2.575732218	1.8
7595	-2	2	0	9.183263598	1.766666667
7596	-6	2	0	7.99832636	1.733333333
7597	-7	6	0	6.974058577	1.7
7598	2	5	0.51	1.687029289	1.666666667
7599	-2	4	0	4.159832636	1.633333333
7600	-5	5	0	4.820083682	1.6
7601	0	5	0	1.882845188	1.566666667
7602	3	9	0.03	3.763179916	1.533333333
7603	-3	4	0.76	2.942259414	1.5
7604	-5	2	0	10.8125523	1.466666667
7605	-8	2	0	9.893723849	1.433333333
7606	-5	7	0	11.21422594	1.4
7607	-5	7	0	10.80251046	1.366666667
7608	-5	1	0	7.385774059	1.333333333
7609	-4	2	0.03	2.962343096	1.3
7610	-5	6	0	8.949790795	1.266666667
7611	-4	17	0	10.18242678	1.233333333
7612	-1	11	0	4.973221757	1.2
7613	0	11	3.3	3.946443515	1.166666667
7614	-1	6	0	2.071129707	1.133333333
7615	-3	4	0	5.764016736	1.1
7616	-6	6	0	7.127196653	1.066666667
7617	-9	3	0	3.228451883	1.033333333
7618	-9	0	0	5.083682008	1
7619	-10	-3	0	6.165690377	0.966666667
7620	-9	1	0	5.633472803	0.933333333
7621	-7	2	0	7.965690377	0.9
7622	-3	7	0	5.452719665	0.866666667
7623	-4	9	0	8.482845188	0.833333333
7624	-5	7	0.03	5.769037657	0.8
7625	-4	4	1.78	3.409205021	0.766666667
7626	-4	1	0	3.635146444	0.733333333
7627	-2	5	0	6.509623431	0.7
7628	-7	-2	0	4.061924686	0.666666667
7629	-12	-5	0	3.830962343	0.633333333
7630	-12	-2	0	7.882845188	0.6
7631	-10	-2	0	4.963179916	0.566666667
7632	-9	7	0	6.790794979	0.533333333
7633	-5	8	0	5.410041841	0.5
7634	-11	-5	0	7.370711297	0.466666667
7635	-9	2	0	5.59832636	0.433333333
7636	-15	-4	0	7.629288703	0.4
7637	-18	-6	0	7.087029289	0.366666667
7638	-14	-7	0	3.720502092	0.333333333
7639	-17	-5	0	7.488702929	0.3
7640	-15	0	0	6.436820084	0.266666667
7641	-7	1	0	5.663598326	0.233333333
7642	-16	-6	0	7.305439331	0.2
7643	-14	3	0	6.261087866	0.166666667
7644	-6	6	0	6.389121339	0.133333333
7645	-3	3	0	0.926359833	0.1
7646	-3	3	0	4.40334728	0.066666667
7647	-9	4	0	6.916317992	0.033333333
7648	-4	8	0	6.542259414	0
7649	-4	6	0	2.939748954	0
7650	-7	0	0.03	1.393305439	0
7651	-4	3	3.05	1.410878661	0
7652	0	6	2.54	0.763179916	0
7653	-1	4	0.25	0.991631799	0
7654	-4	-1	0	2.922175732	0
7655	-7	-3	0	3.376569038	0
7656	-8	-3	0	2.952301255	0
7657	-11	-4	0	6.730543933	0
7658	-11	-6	0	1.137238494	0
7659	-13	-5	0	6.728033473	0
7660	-9	1	0	7.887866109	0
7661	-7	1	0	5.69874477	0
7662	-4	4	0.03	5.528033473	0
7663	-6	4	0	5.179079498	0
7664	-3	3	0	5.138912134	0
7665	-12	-3	0	7.227615063	0
7666	-18	-8	0	4.875313808	0
7667	-22	-8	0	7.870292887	0
7668	-20	-3	0	6.866108787	0
7669	-11	0	0.51	6.188284519	0
7670	-8	2	0	5.226778243	0
7671	-17	-1	0	5.932217573	0
7672	-18	-3	0	6.838493724	0
7673	-5	9	0	6.675313808	0
7674	1	9	0	7.059414226	0
7675	-2	3	0	2.387447699	0
7676	-4	6	0	7.584100418	0
7677	-6	4	0	7.925523013	0
7678	-8	1	1.02	2.234309623	0
7679	-4	-2	1.52	2.046025105	0
7680	-7	-3	0.03	4.189958159	0
7681	-17	-7	0.03	5.430125523	0
7682	-18	-7	0	8.590794979	0
7683	-24	-12	0	8.836820084	0
7684	-14	-1	0.25	7.654393305	0
7685	-10	-2	0	4.917991632	0
7686	-13	-1	0	6.994142259	0
7687	-9	8	0	7.594142259	0
7688	-9	0	0	3.057740586	0
7689	-16	-1	0	9.351464435	0
7690	-3	9	0	9.165690377	0
7691	-4	10	0	8.882008368	0
7692	-4	1	0	4.240167364	0
7693	-11	-4	0	1.968200837	0
7694	-12	-7	0	2.086192469	0
7695	-15	-6	0	6.768200837	0
7696	-11	-4	1.27	3.627615063	0
7697	-13	-2	0	11.71380753	0
7698	-12	-2	0.25	7.639330544	0
7699	-16	-6	0	9.411715481	0
7700	-23	-5	0	11.95230126	0
7701	-14	0	0	10.68451883	0
7702	2	8	0	11.29707113	0
7703	-5	7	0	10.89539749	0
7704	-6	10	0	10.92803347	0
7705	0	3	1.52	1.925523013	0
7706	-10	0	0	12.16820084	0
7707	-10	6	0	7.212552301	0
7708	-10	1	0	12.08284519	0
7709	-12	6	0	12.21589958	0
7710	-1	8	0	9.492050209	0
7711	-2	6	0	9.780753138	0
7712	-3	5	0	6.39916318	0
7713	-10	6	0	13.20251046	0
7714	1	11	0.51	8.312133891	0
7715	0	4	8.89	0.858577406	0
7716	-3	1	3.3	4.862761506	0
7717	-12	1	0	14.3874477	0
7718	-15	3	0	10.65188285	0
7719	1	10	0.03	10.16485356	0
7720	-6	2	2.54	1.69958159	0
7721	-11	-5	0	10.34560669	0
7722	-13	-7	0	9.012552301	0
7723	-19	-7	0	15.47196653	0
7724	-12	-7	0	14.33472803	0
7725	-21	-11	0	12.13054393	0
7726	-14	-8	0	14.3874477	0
7727	-22	-9	0.03	17.18912134	0
7728	-20	-7	0	7.310460251	0
7729	-13	-4	1.78	4.917991632	0
7730	-9	-6	0.25	11.54811715	0
7731	-13	-5	6.6	5.841841004	0
7732	-7	-1	5.08	6.291213389	0
7733	-12	-1	5.84	8.994979079	0
7734	-18	-7	0.03	15.11297071	0
7735	-12	-1	0	14.91213389	0
7736	-11	4	0	16.45606695	0
7737	-1	6	0.03	12.7707113	0
7738	-4	1	14.48	2.470292887	0
7739	-6	-1	2.03	18.16820084	0
7740	-17	3	0	20.71631799	0
7741	-4	3	0.25	11.88451883	0
7742	-4	6	0.76	14.81924686	0
7743	-1	4	0.76	7.651882845	0
7744	-9	2	0.51	15.18577406	0
7745	-17	-6	0	18.76066946	0
7746	-14	-6	0	21.15313808	0
7747	-11	1	0	18.28368201	0
7748	-10	-2	0	21.46443515	0
7749	-16	-2	0	21.88368201	0
7750	-14	2	0	21.57991632	0
7751	-7	9	0	20.77656904	0
7752	3	9	1.02	18.67531381	0
7753	-2	8	0	19.91046025	0
7754	-7	6	0.03	14.59079498	0
7755	-5	2	0	8.5958159	0
7756	-10	-2	3.56	5.756485356	0
7757	-3	0	10.16	11.67615063	0
7758	-7	-1	0	12.85857741	0
7759	-5	1	0	16.52384937	0
7760	-11	3	0	22.11715481	0
7761	-7	7	0	20.84937238	0
7762	6	15	0	8.769037657	0
7763	3	14	0	12.92384937	0
7764	-3	11	2.29	23.50543933	0
7765	4	11	30.48	6.943933054	0
7766	3	6	25.15	3.394142259	0
7767	4	17	0	19.96820084	0
7768	4	20	1.27	18.65020921	0
7769	9	24	1.02	19.09205021	0
7770	9	31	0	20.29456067	0
7771	20	31	0.51	15.32887029	0
7772	9	28	1.78	24.12803347	0.066666667
7773	8	28	11.18	22.72468619	0.133333333
7774	2	22	0	18.29372385	0.2
7775	-1	10	0	25.22259414	0.266666667
7776	-1	9	5.84	6.30125523	0.333333333
7777	-2	5	1.02	13.09456067	0.4
7778	1	19	0	23.98493724	0.466666667
7779	5	18	0	14.58577406	0.533333333
7780	-2	6	0	25.70711297	0.6
7781	-4	10	1.27	23.10125523	0.666666667
7782	0	9	15.24	4.325523013	0.733333333
7783	1	5	3.81	8.354811715	0.8
7784	4	16	1.27	22.05439331	0.866666667
7785	-2	17	0	18.79330544	0.933333333
7786	-1	14	0	15.71799163	1
7787	-2	10	0	23.53054393	1.066666667
7788	-4	18	0	28.31297071	1.133333333
7789	0	15	0	16.29790795	1.2
7790	-2	23	10.92	20.13138075	1.266666667
7791	5	12	0	7.360669456	1.333333333
7792	1	10	3.81	10.76736402	1.4
7793	4	8	15.24	5.194142259	1.466666667
7794	3	9	0	9.672803347	1.533333333
7795	1	17	0	25.49372385	1.6
7796	4	12	2.54	5.066108787	1.666666667
7797	5	10	0	8.540585774	1.733333333
7798	1	18	1.27	19.03933054	1.8
7799	6	18	0	27.09288703	1.866666667
7800	10	25	0	17.97238494	1.933333333
7801	7	15	0	25.45104603	2
7802	0	14	0	28.66443515	2.066666667
7803	0	14	0	27.29121339	2.133333333
7804	-1	14	0	28.78995816	2.2
7805	-3	17	0	29.44769874	2.266666667
7806	0	20	0	29.83179916	2.333333333
7807	9	24	0	17.08619247	2.4
7808	8	19	0	21.47698745	2.466666667
7809	4	15	0	26.44016736	2.533333333
7810	7	18	0.25	17.85188285	2.6
7811	6	20	10.67	14.33723849	2.666666667
7812	7	27	0	25.63933054	2.733333333
7813	12	24	0.76	12.27364017	2.8
7814	10	30	0.03	28.16987448	2.866666667
7815	13	32	0	27.52970711	2.933333333
7816	14	30	0	27.34393305	3
7817	14	28	0	28.91548117	3
7818	8	21	5.08	14.13640167	3
7819	8	13	0.03	4.132217573	3
7820	6	14	2.54	5.641004184	3
7821	4	24	0	23.29958159	3
7822	10	26	7.62	27.8083682	3
7823	15	26	2.54	19.27029289	3
7824	14	24	0	9.49707113	3
7825	19	29	0	21.8209205	3
7826	18	28	13.97	13.87531381	3
7827	16	24	0	19.60669456	3
7828	13	22	1.27	22.03179916	3
7829	11	21	1.02	19.7874477	3
7830	10	25	0	22.22008368	3
7831	10	23	0.76	27.65271967	3
7832	8	25	0.76	24.5623431	3
7833	14	25	0.03	19.641841	3
7834	14	27	0	22.15732218	3
7835	20	26	26.42	9.444351464	3
7836	15	26	1.02	27.68284519	3
7837	15	20	33.02	3.391631799	3
7838	19	32	0	24.03012552	3
7839	19	28	12.7	18.46443515	3
7840	17	25	11.68	6.778242678	3
7841	19	31	7.11	22.75230126	3
7842	17	28	0	28.82259414	3
7843	15	30	0	25.47112971	3
7844	17	30	0	25.03430962	3
7845	21	33	0	27.93389121	3
7846	25	36	0	28.63682008	3
7847	23	33	0	27.86610879	3
7848	23	30	0	20.43012552	3
7849	15	30	2.29	24.92887029	3
7850	12	29	0	30.01757322	3
7851	17	28	0	25.71213389	3
7852	21	35	20.83	26.23179916	3
7853	20	31	16	19.58158996	3
7854	20	29	1.02	16.88033473	3
7855	17	31	0	26.52301255	3
7856	15	22	65.02	6.439330544	3
7857	14	25	0	25.05941423	3
7858	11	27	1.78	28.62677824	3
7859	12	28	0	21.88870293	3
7860	13	29	0	26.43514644	3
7861	16	29	0	27.47949791	3
7862	18	32	0	27.56485356	3
7863	20	34	0	27.25857741	3
7864	20	26	0	13.04686192	3
7865	16	26	0	15.65523013	3
7866	19	29	3.56	15.13807531	3
7867	21	32	22.86	21.18577406	3
7868	15	25	0	23.68619247	3
7869	9	23	0.03	26.50543933	3
7870	14	22	3.81	10.97322176	3
7871	16	27	19.05	11.48284519	3
7872	17	31	0	25.24016736	3
7873	17	28	17.78	15.83096234	3
7874	19	31	8.89	24.63012552	3
7875	17	28	0	24.30125523	3
7876	18	33	0	24.11548117	3
7877	21	32	2.54	19.12719665	3
7878	15	26	0	22.45606695	3
7879	11	25	0	28.03430962	3
7880	13	20	22.35	7.915481172	3
7881	18	25	1.27	10.27280335	3
7882	16	26	0	21.59246862	3
7883	13	22	0	19.72970711	3
7884	15	26	0	22.08953975	3
7885	17	28	0.03	23.42008368	3
7886	17	29	0.51	21.09539749	3
7887	19	26	1.78	22.73221757	3
7888	16	32	0.03	25.20753138	3
7889	16	24	4.83	13.07949791	3
7890	12	24	10.16	18.04518828	3
7891	11	28	37.08	25.16485356	3
7892	16	25	0	15.66276151	3
7893	11	26	0	20.558159	3
7894	10	21	0	19.36569038	2.983333333
7895	6	22	0	26.01589958	2.966666667
7896	8	24	0	25.20502092	2.95
7897	10	25	10.16	23.68619247	2.933333333
7898	17	26	37.08	7.041841004	2.916666667
7899	16	24	0	7.707112971	2.9
7900	15	25	0	8.19916318	2.883333333
7901	14	28	0	20.70376569	2.866666667
7902	13	28	0	22.52635983	2.85
7903	12	28	0	22.53640167	2.833333333
7904	15	27	0	20.02594142	2.816666667
7905	15	28	1.27	15.41924686	2.8
7906	18	25	0	13.00167364	2.783333333
7907	16	26	0	18.71046025	2.766666667
7908	18	28	0	20.51297071	2.75
7909	18	30	33.02	17.96485356	2.733333333
7910	14	27	0	16.57154812	2.716666667
7911	10	27	0	23.01338912	2.7
7912	11	29	0.03	22.01924686	2.683333333
7913	17	27	1.27	15.70543933	2.666666667
7914	17	29	30.48	17.91966527	2.65
7915	21	33	0	20.21171548	2.633333333
7916	19	32	0	20.34476987	2.616666667
7917	21	30	0	20.73389121	2.6
7918	12	23	30.23	20.68870293	2.583333333
7919	9	25	0.03	17.7539749	2.566666667
7920	11	27	0.03	19.09707113	2.55
7921	14	20	0.03	6.853556485	2.533333333
7922	9	21	10.67	8.151464435	2.516666667
7923	4	20	0	20.92468619	2.5
7924	10	27	0	19.98577406	2.483333333
7925	10	26	0.03	19.10460251	2.466666667
7926	16	25	0.03	12.16066946	2.45
7927	13	22	0	10.29790795	2.433333333
7928	11	22	1.02	10.25020921	2.416666667
7929	7	17	0	13.17740586	2.4
7930	2	14	0	16.9832636	2.383333333
7931	1	13	2.03	9.717991632	2.366666667
7932	-1	16	0.25	15.58242678	2.35
7933	6	12	18.29	1.724686192	2.333333333
7934	2	14	3.56	10.09456067	2.316666667
7935	-1	20	0	17.74644351	2.3
7936	5	12	3.81	3.589958159	2.283333333
7937	9	15	0.03	3.369037657	2.266666667
7938	11	28	0.25	12.05271967	2.25
7939	9	23	1.78	15.96401674	2.233333333
7940	2	9	0	5.327196653	2.216666667
7941	1	11	1.27	3.881171548	2.2
7942	4	11	52.07	2.756485356	2.183333333
7943	2	13	6.86	9.825941423	2.166666667
7944	1	7	3.56	2.89707113	2.15
7945	-2	7	0	4.674476987	2.133333333
7946	1	17	1.78	12.80334728	2.116666667
7947	-2	13	4.83	15.74309623	2.1
7948	6	16	4.57	11.82426778	2.083333333
7949	11	24	0	11.841841	2.066666667
7950	1	19	7.62	9.672803347	2.05
7951	-2	11	0	15.28117155	2.033333333
7952	-2	17	0	13.41589958	2.016666667
7953	-5	8	0	11.61589958	2
7954	-8	5	0	7.960669456	1.966666667
7955	-5	3	1.02	4.664435146	1.933333333
7956	1	6	4.06	5.146443515	1.9
7957	-3	5	0	4.49874477	1.866666667
7958	-3	0	0.76	1.212552301	1.833333333
7959	-1	2	6.6	2.575732218	1.8
7960	-2	2	0	9.183263598	1.766666667
7961	-6	2	0	7.99832636	1.733333333
7962	-7	6	0	6.974058577	1.7
7963	2	5	0.51	1.687029289	1.666666667
7964	-2	4	0	4.159832636	1.633333333
7965	-5	5	0	4.820083682	1.6
7966	0	5	0	1.882845188	1.566666667
7967	3	9	0.03	3.763179916	1.533333333
7968	-3	4	0.76	2.942259414	1.5
7969	-5	2	0	10.8125523	1.466666667
7970	-8	2	0	9.893723849	1.433333333
7971	-5	7	0	11.21422594	1.4
7972	-5	7	0	10.80251046	1.366666667
7973	-5	1	0	7.385774059	1.333333333
7974	-4	2	0.03	2.962343096	1.3
7975	-5	6	0	8.949790795	1.266666667
7976	-4	17	0	10.18242678	1.233333333
7977	-1	11	0	4.973221757	1.2
7978	0	11	3.3	3.946443515	1.166666667
7979	-1	6	0	2.071129707	1.133333333
7980	-3	4	0	5.764016736	1.1
7981	-6	6	0	7.127196653	1.066666667
7982	-9	3	0	3.228451883	1.033333333
7983	-9	0	0	5.083682008	1
7984	-10	-3	0	6.165690377	0.966666667
7985	-9	1	0	5.633472803	0.933333333
7986	-7	2	0	7.965690377	0.9
7987	-3	7	0	5.452719665	0.866666667
7988	-4	9	0	8.482845188	0.833333333
7989	-5	7	0.03	5.769037657	0.8
7990	-4	4	1.78	3.409205021	0.766666667
7991	-4	1	0	3.635146444	0.733333333
7992	-2	5	0	6.509623431	0.7
7993	-7	-2	0	4.061924686	0.666666667
7994	-12	-5	0	3.830962343	0.633333333
7995	-12	-2	0	7.882845188	0.6
7996	-10	-2	0	4.963179916	0.566666667
7997	-9	7	0	6.790794979	0.533333333
7998	-5	8	0	5.410041841	0.5
7999	-11	-5	0	7.370711297	0.466666667
8000	-9	2	0	5.59832636	0.433333333
8001	-15	-4	0	7.629288703	0.4
8002	-18	-6	0	7.087029289	0.366666667
8003	-14	-7	0	3.720502092	0.333333333
8004	-17	-5	0	7.488702929	0.3
8005	-15	0	0	6.436820084	0.266666667
8006	-7	1	0	5.663598326	0.233333333
8007	-16	-6	0	7.305439331	0.2
8008	-14	3	0	6.261087866	0.166666667
8009	-6	6	0	6.389121339	0.133333333
8010	-3	3	0	0.926359833	0.1
8011	-3	3	0	4.40334728	0.066666667
8012	-9	4	0	6.916317992	0.033333333
8013	-4	8	0	6.542259414	0
8014	-4	6	0	2.939748954	0
8015	-7	0	0.03	1.393305439	0
8016	-4	3	3.05	1.410878661	0
8017	0	6	2.54	0.763179916	0
8018	-1	4	0.25	0.991631799	0
8019	-4	-1	0	2.922175732	0
8020	-7	-3	0	3.376569038	0
8021	-8	-3	0	2.952301255	0
8022	-11	-4	0	6.730543933	0
8023	-11	-6	0	1.137238494	0
8024	-13	-5	0	6.728033473	0
8025	-9	1	0	7.887866109	0
8026	-7	1	0	5.69874477	0
8027	-4	4	0.03	5.528033473	0
8028	-6	4	0	5.179079498	0
8029	-3	3	0	5.138912134	0
8030	-12	-3	0	7.227615063	0
8031	-18	-8	0	4.875313808	0
8032	-22	-8	0	7.870292887	0
8033	-20	-3	0	6.866108787	0
8034	-11	0	0.51	6.188284519	0
8035	-8	2	0	5.226778243	0
8036	-17	-1	0	5.932217573	0
8037	-18	-3	0	6.838493724	0
8038	-5	9	0	6.675313808	0
8039	1	9	0	7.059414226	0
8040	-2	3	0	2.387447699	0
8041	-4	6	0	7.584100418	0
8042	-6	4	0	7.925523013	0
8043	-8	1	1.02	2.234309623	0
8044	-4	-2	1.52	2.046025105	0
8045	-7	-3	0.03	4.189958159	0
8046	-17	-7	0.03	5.430125523	0
8047	-18	-7	0	8.590794979	0
8048	-24	-12	0	8.836820084	0
8049	-14	-1	0.25	7.654393305	0
8050	-10	-2	0	4.917991632	0
8051	-13	-1	0	6.994142259	0
8052	-9	8	0	7.594142259	0
8053	-9	0	0	3.057740586	0
8054	-16	-1	0	9.351464435	0
8055	-3	9	0	9.165690377	0
8056	-4	10	0	8.882008368	0
8057	-4	1	0	4.240167364	0
8058	-11	-4	0	1.968200837	0
8059	-12	-7	0	2.086192469	0
8060	-15	-6	0	6.768200837	0
8061	-11	-4	1.27	3.627615063	0
8062	-13	-2	0	11.71380753	0
8063	-12	-2	0.25	7.639330544	0
8064	-16	-6	0	9.411715481	0
8065	-23	-5	0	11.95230126	0
8066	-14	0	0	10.68451883	0
8067	2	8	0	11.29707113	0
8068	-5	7	0	10.89539749	0
8069	-6	10	0	10.92803347	0
8070	0	3	1.52	1.925523013	0
8071	-10	0	0	12.16820084	0
8072	-10	6	0	7.212552301	0
8073	-10	1	0	12.08284519	0
8074	-12	6	0	12.21589958	0
8075	-1	8	0	9.492050209	0
8076	-2	6	0	9.780753138	0
8077	-3	5	0	6.39916318	0
8078	-10	6	0	13.20251046	0
8079	1	11	0.51	8.312133891	0
8080	0	4	8.89	0.858577406	0
8081	-3	1	3.3	4.862761506	0
8082	-12	1	0	14.3874477	0
8083	-15	3	0	10.65188285	0
8084	1	10	0.03	10.16485356	0
8085	-6	2	2.54	1.69958159	0
8086	-11	-5	0	10.34560669	0
8087	-13	-7	0	9.012552301	0
8088	-19	-7	0	15.47196653	0
8089	-12	-7	0	14.33472803	0
8090	-21	-11	0	12.13054393	0
8091	-14	-8	0	14.3874477	0
8092	-22	-9	0.03	17.18912134	0
8093	-20	-7	0	7.310460251	0
8094	-13	-4	1.78	4.917991632	0
8095	-9	-6	0.25	11.54811715	0
8096	-13	-5	6.6	5.841841004	0
8097	-7	-1	5.08	6.291213389	0
8098	-12	-1	5.84	8.994979079	0
8099	-18	-7	0.03	15.11297071	0
8100	-12	-1	0	14.91213389	0
8101	-11	4	0	16.45606695	0
8102	-1	6	0.03	12.7707113	0
8103	-4	1	14.48	2.470292887	0
8104	-6	-1	2.03	18.16820084	0
8105	-17	3	0	20.71631799	0
8106	-4	3	0.25	11.88451883	0
8107	-4	6	0.76	14.81924686	0
8108	-1	4	0.76	7.651882845	0
8109	-9	2	0.51	15.18577406	0
8110	-17	-6	0	18.76066946	0
8111	-14	-6	0	21.15313808	0
8112	-11	1	0	18.28368201	0
8113	-10	-2	0	21.46443515	0
8114	-16	-2	0	21.88368201	0
8115	-14	2	0	21.57991632	0
8116	-7	9	0	20.77656904	0
8117	3	9	1.02	18.67531381	0
8118	-2	8	0	19.91046025	0
8119	-7	6	0.03	14.59079498	0
8120	-5	2	0	8.5958159	0
8121	-10	-2	3.56	5.756485356	0
8122	-3	0	10.16	11.67615063	0
8123	-7	-1	0	12.85857741	0
8124	-5	1	0	16.52384937	0
8125	-11	3	0	22.11715481	0
8126	-7	7	0	20.84937238	0
